x;y;
1409;-20.4443;
1410;-23.2693;
1411;-23.2693;
1412;-26.0284;
1413;-26.0284;
1414;-28.758;
1415;-28.758;
1416;-28.758;
1417;-31.5495;
1418;-31.5495;
1419;-31.5495;
1420;-34.2413;
1421;-34.2413;
1422;-34.2413;
1423;-36.92;
1424;-36.92;
1425;-39.5859;
1426;-39.5859;
1427;-42.2139;
1428;-42.2139;
1429;-44.7728;
1430;-44.7728;
1431;-47.3575;
1432;-47.3575;
1433;-49.8483;
1434;-49.8483;
1435;-52.2781;
1436;-52.2781;
1437;-54.7148;
1438;-54.7148;
1439;-54.7148;
1440;-57.0642;
1441;-57.0642;
1442;-57.0642;
1443;-59.3179;
1444;-59.3179;
1445;-59.3179;
1446;-61.5071;
1447;-61.5071;
1448;-63.725;
1449;-63.725;
1450;-65.831;
1451;-65.831;
1452;-67.8267;
1453;-67.8267;
1454;-69.7081;
1455;-69.7081;
1456;-71.5539;
1457;-71.5539;
1458;-73.3223;
1459;-73.3223;
1460;-75.0105;
1461;-75.0105;
1462;-75.0105;
1463;-76.7074;
1464;-76.7074;
1465;-76.7074;
1466;-78.3499;
1467;-78.3499;
1468;-78.3499;
1469;-79.8444;
1470;-79.8444;
1471;-81.1393;
1472;-81.1393;
1473;-82.4045;
1474;-83.6495;
1475;-83.6495;
1476;-84.7864;
1477;-84.7864;
1478;-85.7952;
1479;-85.7952;
1480;-86.7645;
1481;-86.7645;
1482;-87.6955;
1483;-87.6955;
1484;-87.6955;
1485;-88.5114;
1486;-88.5114;
1487;-88.5114;
1488;-89.2495;
1489;-89.2495;
1490;-89.2495;
1491;-89.9172;
1492;-89.9172;
1493;-90.4966;
1494;-90.4966;
1495;-90.9533;
1496;-90.9533;
1497;-91.2641;
1498;-91.2641;
1499;-91.4365;
1500;-91.4365;
1501;-91.493;
1502;-91.493;
1503;-91.4707;
1504;-91.4707;
1505;-91.4323;
1506;-91.4323;
1507;-91.4323;
1508;-91.3358;
1509;-91.3358;
1510;-91.3358;
1511;-91.2457;
1512;-91.2457;
1513;-91.2457;
1514;-91.1764;
1515;-91.1764;
1516;-91.1481;
1517;-91.1481;
1518;-91.1241;
1519;-91.1241;
1520;-90.9663;
1521;-90.9663;
1522;-90.5131;
1523;-90.5131;
1524;-89.8776;
1525;-89.8776;
1526;-89.0406;
1527;-89.0406;
1528;-88.0571;
1529;-88.0571;
1530;-86.9458;
1531;-86.9458;
1532;-86.9458;
1533;-85.7475;
1534;-85.7475;
1535;-85.7475;
1536;-84.4255;
1537;-84.4255;
1538;-84.4255;
1539;-82.9708;
1540;-82.9708;
1541;-81.5127;
1542;-81.5127;
1543;-78.2275;
1544;-78.2275;
1545;-76.5459;
1546;-76.5459;
1547;-74.7686;
1548;-74.7686;
1549;-72.8487;
1550;-72.8487;
1551;-70.912;
1552;-70.912;
1553;-70.912;
1554;-68.8956;
1555;-68.8956;
1556;-68.8956;
1557;-66.8369;
1558;-66.8369;
1559;-66.8369;
1560;-64.7173;
1561;-64.7173;
